avgSpeed;trafficScale;stops_per_m;emission_per_m;elevation_up_per_m;elevation_down_per_m;timeloss_per_m;delta_elevation_per_m
0.524148106731277;0.3;0.002969782463434553;0.39747734600928697;0.012354295047887752;-0.015932882916326385;0.10383844383398916;-0.003578587868438633
0.7881980478298972;0.3;0.0030298439630359036;0.33655733496872753;0.0037267080745341736;-0.0035146189971216593;0.04081199818209362;0.00021208907741251427
0.6579962413834215;0.3;0.0032895007360257897;0.3126693734661911;0.02898324273500057;-0.018794014205160685;0.03287581860596442;0.010189228529839885
0.2798344113932808;0.3;0.0027173040391489404;0.5354990099076001;0.0055482407926622825;-0.019688102901833676;0.30550649312151534;-0.014139862109171394
0.4625065209866587;0.3;0.002771646559630716;0.45562706573427486;0.020469869682218127;-0.0062185670083351055;0.14485380824237293;0.014251302673883023
0.2552774280198103;0.3;0.002733924523800056;0.5456307311859889;0.020216129160536053;-0.0061587863363423145;0.34683063586113655;0.014057342824193738
0.18278676634134905;0.3;0.002737946191890203;0.6385273640048431;0.020310582659840044;-0.006232561149539146;0.49074449735041475;0.014078021510300898
0.6671460266322111;0.3;0.0014673557369207248;0.29911177682282686;0.029006688207448877;-0.02980492972833375;0.04733396136158874;-0.0007982415208848716
0.5575079538085912;0.3;0.002566499844176795;0.39433624217444874;0.007329190269299178;-0.010643641496636063;0.10121908742598398;-0.003314451227336885
0.6051265127271654;0.3;0.00315116120290327;0.37166204250460533;0.011612029032698557;-0.008839007174143678;0.08598993729189205;0.0027730218585548787
0.5746218480127626;0.3;0.002566499844176795;0.3806079686099642;0.007299858842508564;-0.010610643641496631;0.09870758400703956;-0.0033107847989880673
0.40829850108298504;0.3;0.0027840677085266717;0.4542321794452194;0.01679720850811094;-0.009864879913879515;0.16977244886595644;0.006932328594231424
0.4007790949883105;0.3;0.0024810048069468134;0.4122813085856459;0.007480229492944635;-0.013484261125755927;0.18972243758722282;-0.006004031632811292
0.4429773582981947;0.3;0.0024810048069468134;0.4300355601806903;0.0074616219568925165;-0.01346565358970381;0.16241897968677316;-0.006004031632811293
0.2906731450762762;0.3;0.0024810048069468134;0.4857721780393047;0.007455419444875172;-0.013459451077686466;0.2982539928671112;-0.006004031632811294
0.5103862124013828;0.3;0.0027840677085266717;0.39097186482962465;0.01671368647685511;-0.009809198559708954;0.09866735959018523;0.006904487917146155
0.7768688598311887;0.3;0.0046151006091932805;0.30372773169954814;0.01534520952556767;-0.007338009968617332;0.029305888868377327;0.008007199556950338
0.471492924460961;0.3;0.007630675314765356;0.6436385923196827;0.0016405951926745776;-0.037619229301793254;0.09198779091949637;-0.035978634109118675
0.48057954712837603;0.3;0.007630675314765356;0.6376414055233501;0.0016405951926745776;-0.037771842808088534;0.08794353300267073;-0.036131247615413954
0.6930517731887597;0.3;0.0027176374671618805;0.38786670055979267;0.0026179907600326247;-0.021813570069752704;0.034215055711568076;-0.01919557930972008
0.1541314841429311;0.3;0.0017894232305480109;0.7116289354408067;0.03741683975075891;-0.013223837673749796;0.6443840869148426;0.024193002077009113
0.13499951377083533;0.3;0.0017806245158927098;0.7680332626885684;0.03740837732959743;-0.01331144013095223;0.7535323138834021;0.024096937198645203
0.1799353900441863;0.3;0.0029282748361630227;0.6684707166791443;0.011180153324470395;-0.03428717005663281;0.53535013382216;-0.023107016732162415
0.4670434601383359;0.3;0.0021246372940619423;0.36329517187714927;0.0273440819745772;-0.027295518836427203;0.13368521373851178;4.856313814999638e-05
0.5264347986292505;0.3;0.0021246372940619423;0.3532194578797931;0.02718928697172411;-0.027301589228695952;0.10581907802882222;-0.00011230225697184126
1.0;0.3;0.0009217609320846545;0.2345249935482663;0.03645103605928764;-0.02909999262591252;0.01181697514932527;0.007351043433375122
0.6538857527783785;0.3;0.00315116120290327;0.356955924879345;0.011570013549993173;-0.008807495562114638;0.07182546768484187;0.002762517987878535
0.4704572289939663;0.3;0.002586127274406576;0.40500088633377374;0.00735568486191928;-0.010658538838089964;0.08257504387180198;-0.003302853976170684
0.15024722440235183;0.3;0.0020712200521717317;0.6062305000807039;0.02750235025942031;-0.022204629637087726;0.6471032261553668;0.005297720622332584
0.2628576854736194;0.3;0.002349699609455191;0.433175596675781;0.021392159918082035;-0.027124190281147726;0.2770790513149661;-0.005732030363065691
0.30385456164328867;0.3;0.002363583889812207;0.4079595453057778;0.021512345371853942;-0.027315565817103392;0.2291133823631858;-0.00580322044524945
0.17305904636323638;0.3;0.002084008706525263;0.5554312424855932;0.02759227527439446;-0.02226184411614873;0.545491594498217;0.0053304311582457325
0.32341039356107376;0.3;0.0023415018886061285;0.3978266847035755;0.021405024370105184;-0.027059135246381455;0.20345309910098652;-0.005654110876276271
0.414255753287388;0.3;0.0020843224215194712;0.36090809324393774;0.027751595085630913;-0.022420361514144446;0.1657071063815005;0.005331233571486467
0.6329060207966978;0.3;0.0011738845895365797;0.3075826281505277;0.02922972627946083;-0.02994286116760431;0.0716304376535221;-0.0007131348881434796
0.4790550789955198;0.3;0.002969782463434553;0.4236431409544872;0.012532481995693833;-0.015977429653277902;0.12456752542876233;-0.003444947657584069
0.7813036451223148;0.3;0.0030298439630359036;0.33906298618259306;0.003726708074534152;-0.003499469777306472;0.04243296470231783;0.0002272382972276798
0.6525805789392224;0.3;0.0032895007360257897;0.3134971958787382;0.02894212397580023;-0.018752895445960347;0.034216290155894925;0.010189228529839882
0.12851969121665854;0.3;0.0027030812669096163;0.7628919289597509;0.005445480079519727;-0.019437611655686412;0.7807579931341736;-0.013992131576166685
