avgSpeed;trafficScale;stops_per_m;emission_per_m;timeloss_per_m;delta_elevation_per_m
0.19435174892583554;0.3;0.25224098964753916;0.3281613568292101;0.15101553240585058;0.19746556988630123
0.16690569927934276;0.3;0.25366709157106315;0.31278400035457676;0.16796826081473004;0.19857996733532582
0.369425384710116;0.3;0.13930704321190837;0.354056044172832;0.058095826797056646;-0.01455076086615087
0.5374552959558925;0.3;0.2367938306232317;0.24959901948437596;0.02910090105009034;-0.04726554775135042
0.571018191420222;0.3;0.29073663645053205;0.22358504387734568;0.030085906101763763;0.038259981492649156
0.5004559366459578;0.3;0.2367938306232317;0.2767158941126714;0.04133051878606666;-0.04726213017321283
0.19202943046001325;0.3;0.262243360777663;0.24608128356011166;0.1452072225232783;0.08218304933648826
0.19130972492558723;0.3;0.262243360777663;0.25723083760367577;0.15082280047005311;0.08218422685594928
0.6760390591030677;0.3;0.42580456587286936;0.23934976080873263;0.013082368431569413;0.11223609419683779
0.37049667632747885;0.3;0.7040315401246343;-0.020184463455253952;0.04385662539041281;-0.509778887678497
0.37049667632747885;0.3;0.7040315401246343;-0.020184463455253952;0.04832953034813411;-0.509778887678497
0.6023700561445069;0.3;0.2507382915119123;0.17356498957776384;0.015759116441045003;-0.2711275554856292
0.09398692276277747;0.3;0.1644218656055574;0.7042758339966962;0.3550847993154767;0.3388781601489348
0.10338142413031219;0.3;0.16512558938269553;0.7278885314621801;0.32311818783931806;0.3398412721535868
0.13539443938046386;0.3;0.2721287073714347;0.15228568177159515;0.23548370872238403;-0.3323052469810362
0.3480418878851704;0.3;0.205026375242721;0.2203764689909757;0.05893277439608273;-0.004394490747627544
0.2828070347061994;0.3;0.205026375242721;0.22422083708303608;0.08263631585259464;-0.004392912567642349
0.9060221619467488;0.3;0.08504473613057051;0.5392664278706168;0.005782848965876442;0.10242491051555197
0.5212437134340667;0.3;0.29073663645053205;0.223425440032199;0.03451024799254458;0.037887469569716545
0.4299640225969398;0.3;0.23860472276099873;0.24367367098199466;0.02599928675323521;-0.04715170840039935
0.15472028780683297;0.3;0.19242618935337688;0.39087306424110807;0.19682917218188511;0.0736826709184989
0.2533081719138289;0.3;0.2192918043231969;0.26032710541521004;0.09309675407965413;-0.0832858342538309
0.3679253201503706;0.3;0.21825403742225832;0.26294250919093437;0.04801206543963553;-0.08289285655647544
0.13138467322609337;0.3;0.1916467700559567;0.40643790247745304;0.2416274579781549;0.07338651514381317
0.43492106883732395;0.3;0.22041262640487114;0.25686602241845036;0.031199987469932678;-0.08368721683963581
0.09620188180726875;0.3;0.19121582100963022;0.3613860832935623;0.3374694571927996;0.07321906090455066
0.3498061032074212;0.3;0.11144563456952669;0.34817355385983345;0.06454604735550734;-0.014539313969660128
0.4556775671139191;0.5;0.4854431933775299;0.1275768675844517;0.030816071407226975;-0.20216609145589487
0.18578210746450582;0.5;0.2804470292615709;0.4096638570375922;0.1417829669341794;0.11327086199044659
0.18656604103940694;0.5;0.2804470292615709;0.35958694554248927;0.1349243988651789;0.11323938056096822
0.09983660544202297;0.5;0.32076532179092715;0.17295942272365525;0.22078828694475883;-0.06422035769460671
0.10108157745236065;0.5;0.32076532179092715;0.15583428841730804;0.21226439783055728;-0.06422143791473425
0.6395357175818162;0.5;0.27954350350956925;0.3009456836278897;0.01663846891751152;0.00020801073345464577
0.6458055760896078;0.5;0.27954350350956925;0.30703914133608534;0.017820646980057774;0.00020706933331412353
0.1646619635707228;0.5;0.25366709157106315;0.31286145945093646;0.17986963758760677;0.19857670562348897
0.326716883897701;0.5;0.25148469545365193;0.333182055940562;0.07536636279972704;0.19687119909095485
0.17028334587728844;0.5;0.25072115404410344;0.1669506144123162;0.17747677484173383;-0.19992504307920794
0.509689178840498;0.5;0.2367938306232317;0.255955084832388;0.02332809563783079;-0.04726030746487277
0.5068834572158066;0.5;0.2367938306232317;0.2228603385451006;0.03097060865825647;-0.0472646363971804
0.49199036918249994;0.5;0.29073663645053205;0.23319277611426623;0.039243397891212735;0.03789040685325533
0.572571931887387;0.5;0.23008790706373786;0.20886846780144147;0.027355032348312196;-0.049750717589751955
0.1858620072891;0.5;0.27253705919131943;0.22420432441040572;0.11541831056874695;0.016420059145170432
0.19721912115428797;0.5;0.262243360777663;0.2623114159038608;0.14489772955621785;0.08218304933648829
0.1786009764031428;0.5;0.262243360777663;0.24047478531560812;0.15713645699808654;0.08218304933648826
0.6866004249069022;0.5;0.42580456587286936;0.2524262284762034;0.01490820474276156;0.11222462256617953
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.045407601722501925;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.046030761855930594;-0.509778887678497
0.17509101899908927;0.5;0.7040315401246343;-0.04377251039389874;0.15558231331268957;-0.5135542372804315
0.6076760841349227;0.5;0.1532341999202799;0.31002676720603983;0.008819116082478108;0.026512280786453235
0.5635996877020587;0.5;0.27692292300304144;0.43255396832167786;0.014939187138212543;0.30853121019800755
0.5991318348680436;0.5;0.2507382915119123;0.17147150823055862;0.015683493724970722;-0.27112811841545337
0.10075311867876101;0.5;0.16512558938269553;0.5761813972086158;0.32242219842861913;0.3399598254594425
0.09311873013782428;0.5;0.16512558938269553;0.6499901937359961;0.3583454598653736;0.33985402069837956
0.17126927050112914;0.5;0.14031325762328228;0.214897543422896;0.17890239984934822;-0.356848872219917
0.21173434016741266;0.5;0.14024038820833645;0.12927855180917627;0.13044754821739946;-0.3566616594319322
0.4595972031445136;0.5;0.22549588687322933;0.15483761249804462;0.04495730390616141;-0.2464804591701125
0.20869763620695667;0.5;0.22549588687322933;0.13671276458847767;0.13988614140138828;-0.24646982774424514
0.33017176650231317;0.5;0.205026375242721;0.20755253951469813;0.06407053889902782;-0.004395082565121944
0.29166333828749;0.5;0.205026375242721;0.21275809244221608;0.07441750576075623;-0.004395279837620003
0.8323598540630864;0.5;0.08504473613057051;0.49338641527178595;0.00518900708479859;0.09936171466164107
0.8051545746366385;0.5;0.08504473613057051;0.48643673217113764;0.007398768000020685;0.09980745431685067
0.6373477090222772;0.5;0.23742494424429575;0.25232638597407964;0.017475320923426668;-0.1130937872174066
0.5142939867176375;0.5;0.29073663645053205;0.21545992120670635;0.03306914395573704;0.03789562869065756
0.48949300766272613;0.5;0.29073663645053205;0.22285877998819859;0.035226987566406534;0.03788812229939187
0.461388607332699;0.5;0.29073663645053205;0.22250853009747554;0.04247635086267515;0.037886164110365994
0.5079948499319029;0.5;0.23860472276099873;0.2221263357521084;0.031798807884172456;-0.04715561127652641
0.12057721846263708;0.5;0.1916467700559567;0.4071464342802478;0.26334460581104363;0.07338350329519089
0.16523368830563104;0.5;0.21762246154164466;0.27093550588405685;0.16807299872940862;-0.08265390984873361
0.20791295112469532;0.5;0.19379954419052975;0.40192877004034705;0.13859464217741704;0.07421587177164035
0.07222844860475693;0.5;0.19162266693743424;0.3780332508579175;0.4677930255458657;0.07337620991011468
0.3725372482782248;0.5;0.2194142206345769;0.2849281680492988;0.048691595237266336;-0.08332851609973141
0.27523341717682653;0.5;0.19286776908453018;0.39020942827068766;0.09412790798399055;0.07385247963010977
0.3753831813975713;0.5;0.11144563456952669;0.317191068064872;0.049317608198478656;-0.014537062121170008
0.5149695380969921;0.5;0.1354532931069498;0.3469097752647112;0.013882382310468991;0.015681424113464015
0.40188215780481673;0.5;0.4854431933775299;0.10640838062072719;0.04443854461761032;-0.20216718131915343
0.1815858803947701;0.5;0.2804470292615709;0.32206351939557876;0.1384548146004285;0.11324630647545342
0.17006235625023772;0.5;0.2804470292615709;0.33778743028204283;0.15180787661573183;0.11324504721827441
0.10366662828561199;0.5;0.32076532179092715;0.16905469175287896;0.2085418999938593;-0.06422035769460671
0.09767130303843835;0.5;0.32076532179092715;0.15734011185310426;0.21966522827538215;-0.06422035769460671
0.6521981833102387;0.5;0.27954350350956925;0.3099808512777586;0.018211040665828866;0.00020801073345464577
0.6209805374814729;0.5;0.27954350350956925;0.28585533675401903;0.015390308823567329;-6.138449714053473e-06
0.14376044142434147;0.5;0.25148469545365193;0.3226511698401154;0.21945355921319598;0.1968681194242234
0.302121806199019;0.5;0.25253032953379567;0.3099815567455202;0.08182546202187296;0.1976902226549332
0.21701869128142712;0.5;0.25115423099797984;0.18895177648194986;0.13090809592381245;-0.2002654576415103
0.5212293494926868;0.5;0.2367938306232317;0.23074324693203774;0.0315721088994601;-0.04726372504301035
0.5322776361653914;0.5;0.2367938306232317;0.2316437802798522;0.030185464538101302;-0.04726190233467033
0.5298351129798091;0.5;0.29073663645053205;0.21798684150608433;0.028987922073719922;0.03788649047520358
0.5793717842911691;0.5;0.23008790706373786;0.2400074958910703;0.030360118348303256;-0.049742710787775424
0.19490176741118556;0.5;0.27253705919131943;0.1909726023548234;0.10750861421965212;0.01641133999765064
0.20934320585726854;0.5;0.262243360777663;0.26970013311860486;0.1336425019874524;0.08218128305729674
0.15316278231848665;0.5;0.262243360777663;0.2665742932478786;0.19269032129184333;0.08218246057675777
0.6277514248631679;0.5;0.42580456587286936;0.2114902005489548;0.010737257573157482;0.11222892442767637
0.3704962474632369;0.5;0.7040315401246343;-0.0231196750225703;0.043551969325181024;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.04741556215243874;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.041128568806291774;-0.509778887678497
0.6935031948517073;0.5;0.1532341999202799;0.3874738980292064;0.011302025121571777;0.0265133128597837
0.4244685963820329;0.5;0.27692292300304144;0.4568055325918454;0.01858138565538006;0.3085287233313805
0.5896205705838823;0.5;0.2507382915119123;0.16309592627600233;0.01523304537270217;-0.27112811841545337
0.08073945474648882;0.5;0.16469209218194306;0.7027070233711178;0.4214360886320068;0.3394748759495527
0.2796433202271659;0.5;0.1659141772432641;0.6650617891711423;0.09534156949894367;0.34186554470750374
0.2507770118798578;0.5;0.14135208563140908;0.20573279467348968;0.1091601543243579;-0.35948323431873525
0.21610958966636393;0.5;0.14057692966963484;0.20657216514399473;0.1334436471889953;-0.3575183462250182
0.1161182239188444;0.5;0.22549588687322933;0.15719065692831802;0.2789339905338081;-0.24647058713180708
0.24399152219503278;0.5;0.22549588687322933;0.11601277289884683;0.11017777305455824;-0.2464671698877783
0.3200008629078288;0.5;0.205026375242721;0.2155116741683356;0.06811484331825574;-0.004392912567642349
0.32038058101076883;0.5;0.205026375242721;0.216719428758624;0.06889374639158852;-0.004391137115159149
0.7895859991648467;0.5;0.08504473613057051;0.45672001185053246;0.005446617365604194;0.09768843528590809
0.7058025614317844;0.5;0.08504473613057051;0.40129773306637784;0.004713933579936307;0.10274378695417274
0.5984263313590577;0.5;0.23742494424429575;0.26348857826688793;0.02471389586498501;-0.11309938413921483
0.5283840382756293;0.5;0.29073663645053205;0.2094719083034965;0.029294823859336346;0.03788649047520358
0.5048695919381982;0.5;0.29073663645053205;0.21476657023439888;0.035116426674693786;0.037886816840041276
0.5102121810052007;0.5;0.29073663645053205;0.2332510940280677;0.03654037471106314;0.03788877502906712
0.5336906925437478;0.5;0.23860472276099873;0.2302793413438997;0.02806968227373628;-0.04715354504798856
0.09583714414175828;0.5;0.19228181975012185;0.45258884194206833;0.3485345819374534;0.07362300093782848
0.3251046251670614;0.5;0.2194142206345769;0.2892962704747397;0.0645368863829042;-0.08332696050660005
0.08563016846725208;0.5;0.19121582100963022;0.4142253043647713;0.38899616289991085;0.07322092118968665
0.09663590513229962;0.5;0.19242618935337688;0.4201161875595155;0.34326731075436173;0.07368339094175685
0.40540846089941807;0.5;0.22023567978739486;0.28444624377445776;0.03667331558244434;-0.08362385845641129
0.08511933604129782;0.5;0.19132288054560329;0.41640209019219326;0.3931657777539272;0.07326427919328815
0.3757020911844812;0.5;0.11144563456952669;0.35428099949938985;0.057260641059496846;-0.01453856335349668
0.6256528294343918;0.5;0.1354532931069498;0.3594223516740368;0.01945611684525474;0.015658160102225094
0.43187283339838956;0.5;0.4854431933775299;0.12965393581011392;0.036742483817912445;-0.20216609145589487
0.18539252076345802;0.5;0.2804470292615709;0.3645059563557567;0.14162115621298046;0.11325008424699087
0.19350589016416034;0.5;0.2804470292615709;0.38457825043812754;0.13499059416021483;0.11326330644737179
0.10393204977658561;0.5;0.32076532179092715;0.17920139201571628;0.21153251689995226;-0.06422035769460671
0.09983650544412094;0.5;0.32076532179092715;0.16593795014777274;0.21856740687947462;-0.06422035769460671
0.6521986857749446;0.5;0.27954350350956925;0.31194172625251393;0.018821374456259723;0.00020801073345464577
0.6395354219569502;0.5;0.27954350350956925;0.3008041086426118;0.016577985388730083;0.00020801073345464577
0.16962395955464896;0.5;0.25366709157106315;0.36302365467792;0.1790840142714004;0.19857686094310026
0.22854988980734592;0.5;0.25253032953379567;0.3500152159289275;0.12806886408767634;0.19768914028990653
0.14737808715340583;0.5;0.2494608802236446;0.14260495424082953;0.20861976539977467;-0.19891689313331873
0.5525034758545821;0.5;0.2367938306232317;0.26305497929849436;0.0323279764592027;-0.047265092074265394
0.4722249501372175;0.5;0.2367938306232317;0.2505293160248655;0.042458997114696466;-0.04726281368884035
0.4996370464413318;0.5;0.29073663645053205;0.1979583002096912;0.029996313655031023;0.037887143204878904
0.49880478831524805;0.5;0.23008790706373786;0.19698950146418054;0.03438952834126316;-0.04974787646647005
0.18551458269643423;0.5;0.27253705919131943;0.1831704844872049;0.11557913123324903;0.016413634510155872
0.18017567240880386;0.5;0.262243360777663;0.28413165480827546;0.16107733411198977;0.0821859931351408
0.19570788296495834;0.5;0.262243360777663;0.26578930032995807;0.1434499902325239;0.08218246057675777
0.6760387468019273;0.5;0.42580456587286936;0.24197405898115515;0.013668646146172397;0.11223035838150867
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.04712475409017203;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.042084081010882395;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.040713128717339335;-0.509778887678497
0.7638176013249841;0.5;0.1532341999202799;0.466065837381615;0.013723313542484539;0.026516065055331606
0.48773020619061636;0.5;0.27692292300304144;0.44494499704390766;0.017139757727847156;0.3085318319146643
0.5744260999096646;0.5;0.2507382915119123;0.14859988131513638;0.013908003869313658;-0.27112811841545337
0.11936516165684584;0.5;0.16625650213748921;0.6716396994904089;0.2701143827986086;0.3424437801340955
0.13455805195703605;0.5;0.16512558938269553;0.7368999782572975;0.24070747369728052;0.3395886746719574
0.16759317914717697;0.5;0.14084822394048338;0.16618175028701607;0.180629405313593;-0.35821091658347587
0.1973102097067645;0.5;0.14061370855384395;0.25234084803981;0.15337074242442506;-0.3576078580425279
0.15504179350476416;0.5;0.2368717761104301;0.12440951592031008;0.20158588214304843;-0.2588866666219876
0.23702064034021508;0.5;0.22549588687322933;0.146436050458672;0.11838549709543748;-0.24646641050021634
0.31079456219738893;0.5;0.205026375242721;0.22015721730187812;0.071341069065788;-0.004393109840140519
0.32936649426642245;0.5;0.205026375242721;0.22739149324115285;0.06683587525405546;-0.004396068927612573
0.7721637118680306;0.5;0.08504473613057051;0.44140193495967134;0.004847757102432726;0.10170396446281038
0.9088613400678209;0.5;0.08504473613057051;0.5263560374728727;0.0035279226118118076;0.10086474717922111
0.6425720369615919;0.5;0.23742494424429575;0.2622642867376178;0.024858667363816176;-0.11312097226618911
0.5372151389117744;0.5;0.29073663645053205;0.22260842969433836;0.03321020440378434;0.0378877959345542
0.515669050052246;0.5;0.29073663645053205;0.23685535489715767;0.03666999782548499;0.03789269140711883
0.518441409731091;0.5;0.29073663645053205;0.22414505619696035;0.03420143998465725;0.037891385947768266
0.5098834386835259;0.5;0.23860472276099873;0.2643877317296021;0.037064638978089356;-0.04715423379083451
0.08044464767203884;0.5;0.19142079286664376;0.37045734960467136;0.4129450133271835;0.07329525529714837
0.2533987281261098;0.5;0.21780795082411927;0.2614768839141559;0.09100973261536839;-0.08272034451125104
0.10619450784799422;0.5;0.19230653435079148;0.41173808436425097;0.30717600938542794;0.07363836445826383
0.26826919207316535;0.5;0.19376155780213627;0.4106463813421918;0.09483894641786891;0.07420299236419048
0.43468433462276795;0.5;0.22041262640487114;0.2452927731917271;0.029185156562042135;-0.08368737310679403
0.3062517713381819;0.5;0.19262147723555922;0.36333558086255374;0.07479647168660818;0.07375716106990676
0.37845817485388267;0.5;0.11144563456952669;0.3276646023795633;0.05241283723111497;-0.014523926338311843
0.5432969243000624;0.5;0.1354532931069498;0.39620503870450247;0.017604422054778596;0.015676178307008237
0.44861279863153264;0.7;0.4854431933775299;0.148839841532729;0.039517903593485865;-0.2021639117293778
0.1846187147210882;0.7;0.2804470292615709;0.350293047808252;0.14292299701535374;0.1132425287039159
0.18656610527856554;0.7;0.2804470292615709;0.3509962584976757;0.13317390106311766;0.11327401013339441
0.19375441877848232;0.7;0.21675231746591098;0.2196843705600363;0.10529597633290305;-0.01717475987266978
0.10209964814002705;0.7;0.32076532179092715;0.16864285418459332;0.21389220196931671;-0.06422035769460671
0.6521993892255328;0.7;0.27954350350956925;0.31489287934447296;0.019299744183894723;0.00020801073345464577
0.6522002936620033;0.7;0.27954350350956925;0.3168179329812824;0.01984409594292765;0.00020801073345464577
0.5372012856881763;0.7;0.3035003029081928;0.48259421397559293;0.018628519809356696;0.14219243093007022
0.5395500002146432;0.7;0.3035003029081928;0.4391349490391873;0.012920469916375906;0.1421953268173602
0.1738689502103368;0.7;0.25366709157106315;0.3090203324560124;0.17005751081152362;0.19858229712949493
0.22537898129121764;0.7;0.25253032953379567;0.30154243835696026;0.11938535672765174;0.19768651168912757
0.16422371019652768;0.7;0.25261204215109645;0.31819486404906366;0.18777260975729937;0.1977526436234005
0.0813198567902211;0.7;0.25265920810450615;0.1848016036200218;0.4175379197451239;-0.20146874561976175
0.7687567701202165;0.7;0.15348401335270437;0.4862633968159447;0.014988158383158257;0.05830728139912311
0.4977503853748477;0.7;0.2367938306232317;0.24805570028825197;0.030117596148053986;-0.04726668694406297
0.5312953289806222;0.7;0.29073663645053205;0.23905734678864907;0.03451024799254458;0.03789269140711886
0.4894932395106539;0.7;0.29073663645053205;0.20033951341439735;0.034121378649279055;0.03788420592134015
0.5594390592626115;0.7;0.23008790706373786;0.21058812903667465;0.028121389621402287;-0.049740902800232314
0.20131892635716625;0.7;0.27253705919131943;0.2188999425345639;0.10538846179263281;0.016415929022661063
0.14678107263701995;0.7;0.262243360777663;0.2472857710044905;0.2032956136297818;0.08218363809621881
0.18596927126483487;0.7;0.2176288915936231;0.18869437376600373;0.11987412439947491;-0.08023651036440463
0.18407130775933442;0.7;0.262243360777663;0.2847082111950385;0.1597327591106493;0.08218481561567981
0.18275406987029572;0.7;0.262243360777663;0.2448475682971246;0.15539641876105773;0.0821854043754103
0.11609050778970455;0.7;0.262243360777663;0.28449680668436256;0.2731688091597987;0.08218304933648829
0.03631641815420918;0.7;0.27329726100436424;0.0940865828369316;0.25179505559984106;-0.09515533342771834
0.040291048177722166;0.7;0.27329726100436424;0.09323328425014382;0.2250781165235983;-0.09515533342771834
0.6558595461288761;0.7;0.42580456587286936;0.22321413769117368;0.011826059043134449;0.11223179233534096
0.6657960430560513;0.7;0.42580456587286936;0.23529862732772577;0.0135765167910205;0.11223609419683779
0.6866013764494391;0.7;0.42580456587286936;0.2483558307921104;0.01459831509361427;0.1122274904738441
0.060920777566308336;0.7;0.5539012627323848;0.13114129666554078;0.5576389812185799;-0.15407784671897298
0.6657937362862654;0.7;0.42580456587286936;0.23529224262041729;0.013568141395097598;0.11223609419683779
0.37049667632747885;0.7;0.7040315401246343;-0.020184463455253952;0.045449145731397175;-0.509778887678497
0.6698521956813818;0.7;0.1532341999202799;0.35546999560652376;0.010245767351231687;0.02651400090867062
0.5764099825676067;0.7;0.27692292300304144;0.44567297145294205;0.017339479481031816;0.308532453631321
0.37135622704480836;0.7;0.16602869788386312;0.6485466483646544;0.061988390122907785;0.34157786231109066
0.09629600780242335;0.7;0.26842428862084283;0.1457847231126906;0.3453501621207321;-0.3277762366025252
0.6527138902450549;0.7;0.15779635809608508;0.6358991707257446;0.012173055360195155;0.38270862184033216
0.19324363787638535;0.7;0.14089159913670238;0.17064965226023476;0.14996725970733318;-0.358319015942571
0.23318306261325591;0.7;0.14188956256399807;0.250055832969182;0.12518430661805552;-0.3608450358885658
0.21179643548786295;0.7;0.21675231746591098;0.20860105579265156;0.0934287286308022;-0.01717548981509219
0.15801368289509912;0.7;0.22549588687322933;0.1487084904790473;0.1993050957994636;-0.24647514345717883
0.17714287480731158;0.7;0.1942638167060285;0.32936765786160394;0.17484912940491346;0.15076846471332742
0.1829713008357984;0.7;0.22954361216674857;0.11560167642014954;0.1666044548620203;-0.25087703575686976
0.14610571657760513;0.7;0.1939500532541062;0.3499186165157527;0.22275037920631494;0.15053235478479496
0.28369788151412556;0.7;0.205026375242721;0.21964008559247414;0.08141956785638246;-0.004391728932653549
