avgSpeed;trafficScale;stops_per_m;emission_per_m;elevation_up_per_m;elevation_down_per_m;timeloss_per_m;delta_elevation_per_m
0.506883885555444;0.3;0.2367938306232317;0.2565306192747216;0.10531712475546944;-0.15258335602244738;0.03059533638387722;-0.047266231266977946
0.5184417371435768;0.3;0.29073663645053205;0.20428165573223117;0.16305633090053975;-0.12517081951984907;0.030831239009689357;0.037885511380690684
0.5050303953923829;0.3;0.2367938306232317;0.23550642468742744;0.10490431877896582;-0.1521687273376037;0.035071988621507726;-0.04726440855863788
0.19496092568224302;0.3;0.262243360777663;0.24523748848959934;0.2242812070871026;-0.14210051278953637;0.14762814528784013;0.08218069429756625
0.2039110453281672;0.3;0.262243360777663;0.29143148329632423;0.22374783917488564;-0.14156478983839735;0.13938875474254162;0.08218304933648829
0.6558569708097715;0.3;0.42580456587286936;0.22453089183926545;0.21629087305281308;-0.10405621280980755;0.012144324088204641;0.11223466024300553
0.37049667632747885;0.3;0.7040315401246343;-0.020184463455253952;0.024163413166566488;-0.5339423008450634;0.04294265719471744;-0.509778887678497
0.3704961045084897;0.3;0.7040315401246343;-0.0213642510562881;0.024163413166566488;-0.5339423008450634;0.039563744471237575;-0.509778887678497
0.5927583618850607;0.3;0.2507382915119123;0.17216729464937303;0.03710018222199181;-0.30822830063744516;0.016064895249519276;-0.27112811841545337
0.09936346443422475;0.3;0.164092257802519;0.6562828522455078;0.5267516762086627;-0.18922305463560238;0.33041569964607254;0.3375286215730603
0.10294026502890133;0.3;0.1652390236081333;0.6237532996413383;0.5289925855335171;-0.1889179364395344;0.31854242360152446;0.3400746490939828
0.13165135809539308;0.3;0.27084177298177425;0.08554499212724151;0.15133389600706854;-0.4820661660453045;0.2390283025530077;-0.33073227003823596
0.3192440477538345;0.3;0.205026375242721;0.20378233223502773;0.3749391711194223;-0.37933208368706467;0.06708590774948921;-0.004392912567642349
0.3401520507483722;0.3;0.205026375242721;0.21501129691651266;0.3748498147869344;-0.3792423328095805;0.06332044141272657;-0.004392518022646064
0.8619560184405118;0.3;0.08504473613057051;0.4987742795238717;0.5150818945955253;-0.41533128469790054;0.00427231595569813;0.0997506098976248
0.5009356486221818;0.3;0.29073663645053205;0.21390399458969292;0.16409113989084237;-0.12621019761787866;0.0317481319219968;0.03788094227296371
0.43131650968793084;0.3;0.23860472276099873;0.27466539073944507;0.10435470004865352;-0.15150457180146368;0.0370726845565369;-0.04714987175281016
0.12206010128756396;0.3;0.19263019072330564;0.3766752721821167;0.3909514962793055;-0.31718862011073146;0.25837091041227517;0.07376287616857402
0.28200741089710935;0.3;0.21873906878642266;0.2723738174046692;0.3025634579912179;-0.3856377379484732;0.07838983085403037;-0.0830742799572553
0.24939648843433804;0.3;0.2173240717668095;0.2846192465190435;0.2999780942114045;-0.3825122031382197;0.09873953931427965;-0.08253410892681523
0.20415709766921164;0.3;0.19109766608020454;0.3283047395746161;0.3885861149499485;-0.3154133697051503;0.12983432156739602;0.07317274524479817
0.3238871226718257;0.3;0.21893740417083496;0.3131442519840039;0.302134710228602;-0.3852812109841442;0.0634682685668211;-0.0831465007555422
0.0813032866407851;0.3;0.19121582100963022;0.4141474731428773;0.388210606156715;-0.3149898996153132;0.413506222184912;0.07322070654140178
0.38078592813881434;0.3;0.11144563456952669;0.33169855697840694;0.4005179583344221;-0.4150499537964898;0.05248517615326582;-0.014531995462067682
0.09959105727663572;0.3;0.32076532179092715;0.1688657865953742;0.1306418487771414;-0.19486220647174812;0.22023937624680506;-0.06422035769460671
0.612386843494333;0.3;0.27954350350956925;0.26514547232174984;0.05202269905884847;-0.04968261049511328;0.013663779001988145;0.0023400885637351945
0.5922107135823048;0.3;0.3035003029081928;0.5039095124479317;0.4076742081799842;-0.26547819997737937;0.013751256330989637;0.1421960082026048
0.20413325877387378;0.3;0.24895176140061687;0.16329928481305056;0.07729657626169245;-0.27580689487265475;0.14420382014960234;-0.1985103186109623
0.2425304616252486;0.3;0.2530188765482883;0.31258478670129464;0.28501015691175086;-0.08694135438022782;0.11290491399938206;0.19806880253152304
0.19435174892583554;0.3;0.25224098964753916;0.3281613568292101;0.28283969458738295;-0.08537412470108172;0.15101553240585058;0.19746556988630123
0.16690569927934276;0.3;0.25366709157106315;0.31278400035457676;0.2848960903583508;-0.08631612302302497;0.16796826081473004;0.19857996733532582
0.369425384710116;0.3;0.13930704321190837;0.354056044172832;0.40476793666988914;-0.41931869753604;0.058095826797056646;-0.01455076086615087
0.5374552959558925;0.3;0.2367938306232317;0.24959901948437596;0.10516232251428076;-0.15242787026563118;0.02910090105009034;-0.04726554775135042
0.571018191420222;0.3;0.29073663645053205;0.22358504387734568;0.16231718162175207;-0.12405720012910292;0.030085906101763763;0.038259981492649156
0.5004559366459578;0.3;0.2367938306232317;0.2767158941126714;0.10438831130833641;-0.15165044148154924;0.04133051878606666;-0.04726213017321283
0.19202943046001325;0.3;0.262243360777663;0.24608128356011166;0.22374783917488583;-0.14156478983839757;0.1452072225232783;0.08218304933648826
0.19130972492558723;0.3;0.262243360777663;0.25723083760367577;0.2234811552187776;-0.1412969283628283;0.15082280047005311;0.08218422685594928
0.6760390591030677;0.3;0.42580456587286936;0.23934976080873263;0.21596611198216256;-0.10373001778532477;0.013082368431569413;0.11223609419683779
0.37049667632747885;0.3;0.7040315401246343;-0.020184463455253952;0.024163413166566488;-0.5339423008450634;0.04385662539041281;-0.509778887678497
0.37049667632747885;0.3;0.7040315401246343;-0.020184463455253952;0.024163413166566488;-0.5339423008450634;0.04832953034813411;-0.509778887678497
0.6023700561445069;0.3;0.2507382915119123;0.17356498957776384;0.0369726901868648;-0.308100245672494;0.015759116441045003;-0.2711275554856292
0.09398692276277747;0.3;0.1644218656055574;0.7042758339966962;0.5265019583582572;-0.18762379820932243;0.3550847993154767;0.3388781601489348
0.10338142413031219;0.3;0.16512558938269553;0.7278885314621801;0.5286114480840108;-0.18877017593042406;0.32311818783931806;0.3398412721535868
0.13539443938046386;0.3;0.2721287073714347;0.15228568177159515;0.15238505964273957;-0.48469030662377577;0.23548370872238403;-0.3323052469810362
0.3480418878851704;0.3;0.205026375242721;0.2203764689909757;0.3752965964493741;-0.3796910871970016;0.05893277439608273;-0.004394490747627544
0.2828070347061994;0.3;0.205026375242721;0.22422083708303608;0.37493917111942227;-0.3793320836870646;0.08263631585259464;-0.004392912567642349
0.9060221619467488;0.3;0.08504473613057051;0.5392664278706168;0.5143683949304261;-0.4119434844148741;0.005782848965876442;0.10242491051555197
0.5212437134340667;0.3;0.29073663645053205;0.223425440032199;0.16261284133326717;-0.12472537176355063;0.03451024799254458;0.037887469569716545
0.4299640225969398;0.3;0.23860472276099873;0.24367367098199466;0.10477066297859326;-0.15192237137899262;0.02599928675323521;-0.04715170840039935
0.15472028780683297;0.3;0.19242618935337688;0.39087306424110807;0.3910103708320543;-0.3173276999135554;0.19682917218188511;0.0736826709184989
0.2533081719138289;0.3;0.2192918043231969;0.26032710541521004;0.30369772980252197;-0.38698356405635287;0.09309675407965413;-0.0832858342538309
0.3679253201503706;0.3;0.21825403742225832;0.26294250919093437;0.3025233592462005;-0.38541621580267593;0.04801206543963553;-0.08289285655647544
0.13138467322609337;0.3;0.1916467700559567;0.40643790247745304;0.3889068775305099;-0.31552036238669673;0.2416274579781549;0.07338651514381317
0.43492106883732395;0.3;0.22041262640487114;0.25686602241845036;0.29974661182479184;-0.38343382866442766;0.031199987469932678;-0.08368721683963581
0.09620188180726875;0.3;0.19121582100963022;0.3613860832935623;0.38858330908035377;-0.3153642481758031;0.3374694571927996;0.07321906090455066
0.3498061032074212;0.3;0.11144563456952669;0.34817355385983345;0.4021754498852542;-0.41671476385491435;0.06454604735550734;-0.014539313969660128
0.4556775671139191;0.5;0.4854431933775299;0.1275768675844517;0.024929994414500074;-0.22709608587039495;0.030816071407226975;-0.20216609145589487
0.18578210746450582;0.5;0.2804470292615709;0.4096638570375922;0.26451916876571957;-0.15124830677527298;0.1417829669341794;0.11327086199044659
0.18656604103940694;0.5;0.2804470292615709;0.35958694554248927;0.2716490654979494;-0.1584096849369812;0.1349243988651789;0.11323938056096822
0.09983660544202297;0.5;0.32076532179092715;0.17295942272365525;0.1306418487771414;-0.19486220647174812;0.22078828694475883;-0.06422035769460671
0.10108157745236065;0.5;0.32076532179092715;0.15583428841730804;0.13088649643402722;-0.19510793434876147;0.21226439783055728;-0.06422143791473425
0.6395357175818162;0.5;0.27954350350956925;0.3009456836278897;0.049890621228567925;-0.04968261049511328;0.01663846891751152;0.00020801073345464577
0.6458055760896078;0.5;0.27954350350956925;0.30703914133608534;0.0501038290115961;-0.04989675967828198;0.017820646980057774;0.00020706933331412353
0.1646619635707228;0.5;0.25366709157106315;0.31286145945093646;0.2856348010507232;-0.08705809542723422;0.17986963758760677;0.19857670562348897
0.326716883897701;0.5;0.25148469545365193;0.333182055940562;0.2825147672055048;-0.08564356811454991;0.07536636279972704;0.19687119909095485
0.17028334587728844;0.5;0.25072115404410344;0.1669506144123162;0.07871515620503856;-0.2786401992842465;0.17747677484173383;-0.19992504307920794
0.509689178840498;0.5;0.2367938306232317;0.255955084832388;0.10397550533183288;-0.15123581279670564;0.02332809563783079;-0.04726030746487277
0.5068834572158066;0.5;0.2367938306232317;0.2228603385451006;0.10495591952602873;-0.15222055592320913;0.03097060865825647;-0.0472646363971804
0.49199036918249994;0.5;0.29073663645053205;0.23319277611426623;0.16194760698235847;-0.12405720012910314;0.039243397891212735;0.03789040685325533
0.572571931887387;0.5;0.23008790706373786;0.20886846780144147;0.1032454446780275;-0.15299616226777946;0.027355032348312196;-0.049750717589751955
0.1858620072891;0.5;0.27253705919131943;0.22420432441040572;0.13490371596343242;-0.11848365681826199;0.11541831056874695;0.016420059145170432
0.19721912115428797;0.5;0.262243360777663;0.2623114159038608;0.22374783917488564;-0.14156478983839735;0.14489772955621785;0.08218304933648829
0.1786009764031428;0.5;0.262243360777663;0.24047478531560812;0.22374783917488583;-0.14156478983839757;0.15713645699808654;0.08218304933648826
0.6866004249069022;0.5;0.42580456587286936;0.2524262284762034;0.21856420054736195;-0.10633957798118242;0.01490820474276156;0.11222462256617953
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.024163413166566488;-0.5339423008450634;0.045407601722501925;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.024163413166566488;-0.5339423008450634;0.046030761855930594;-0.509778887678497
0.17509101899908927;0.5;0.7040315401246343;-0.04377251039389874;0.024163413166566488;-0.5377176504469979;0.15558231331268957;-0.5135542372804315
0.6076760841349227;0.5;0.1532341999202799;0.31002676720603983;0.37022356923794897;-0.34371128845149573;0.008819116082478108;0.026512280786453235
0.5635996877020587;0.5;0.27692292300304144;0.43255396832167786;0.33483677376910465;-0.026305563571097083;0.014939187138212543;0.30853121019800755
0.5991318348680436;0.5;0.2507382915119123;0.17147150823055862;0.03710018222199181;-0.30822830063744516;0.015683493724970722;-0.27112811841545337
0.10075311867876101;0.5;0.16512558938269553;0.5761813972086158;0.530410608929741;-0.19045078347029853;0.32242219842861913;0.3399598254594425
0.09311873013782428;0.5;0.16512558938269553;0.6499901937359961;0.52981688585065;-0.18996286515227048;0.3583454598653736;0.33985402069837956
0.17126927050112914;0.5;0.14031325762328228;0.214897543422896;0.14243949116972185;-0.49928836338963883;0.17890239984934822;-0.356848872219917
0.21173434016741266;0.5;0.14024038820833645;0.12927855180917627;0.1419376722480313;-0.49859933167996345;0.13044754821739946;-0.3566616594319322
0.4595972031445136;0.5;0.22549588687322933;0.15483761249804462;0.052627616527265476;-0.29910807569737796;0.04495730390616141;-0.2464804591701125
0.20869763620695667;0.5;0.22549588687322933;0.13671276458847767;0.05021981707830549;-0.2966896448225506;0.13988614140138828;-0.24646982774424514
0.33017176650231317;0.5;0.205026375242721;0.20755253951469813;0.37543063094810586;-0.3798257135132278;0.06407053889902782;-0.004395082565121944
0.29166333828749;0.5;0.205026375242721;0.21275809244221608;0.3754753091143499;-0.3798705889519699;0.07441750576075623;-0.004395279837620003
0.8323598540630864;0.5;0.08504473613057051;0.49338641527178595;0.5146278493540987;-0.4152661346924576;0.00518900708479859;0.09936171466164107
0.8051545746366385;0.5;0.08504473613057051;0.48643673217113764;0.5169629391671499;-0.4171554848502992;0.007398768000020685;0.09980745431685067
0.6373477090222772;0.5;0.23742494424429575;0.25232638597407964;0.5269543380707259;-0.6400481252881325;0.017475320923426668;-0.1130937872174066
0.5142939867176375;0.5;0.29073663645053205;0.21545992120670635;0.160764968136298;-0.12286933944564045;0.03306914395573704;0.03789562869065756
0.48949300766272613;0.5;0.29073663645053205;0.22285877998819859;0.16246501147750983;-0.12457688917811796;0.035226987566406534;0.03788812229939187
0.461388607332699;0.5;0.29073663645053205;0.22250853009747554;0.16290850104478205;-0.12502233693441606;0.04247635086267515;0.037886164110365994
0.5079948499319029;0.5;0.23860472276099873;0.2221263357521084;0.10565458420471548;-0.1528101954812419;0.031798807884172456;-0.04715561127652641
0.12057721846263708;0.5;0.1916467700559567;0.4071464342802478;0.38958899934026014;-0.31620549604506926;0.26334460581104363;0.07338350329519089
0.16523368830563104;0.5;0.21762246154164466;0.27093550588405685;0.30185758748081665;-0.38451149732955026;0.16807299872940862;-0.08265390984873361
0.20791295112469532;0.5;0.19379954419052975;0.40192877004034705;0.3921422638492574;-0.317926392077617;0.13859464217741704;0.07421587177164035
0.07222844860475693;0.5;0.19162266693743424;0.3780332508579175;0.3891015496056599;-0.3157253396955452;0.4677930255458657;0.07337620991011468
0.3725372482782248;0.5;0.2194142206345769;0.2849281680492988;0.3030041052509127;-0.3863326213506441;0.048691595237266336;-0.08332851609973141
0.27523341717682653;0.5;0.19286776908453018;0.39020942827068766;0.3917442169749513;-0.31789173734484155;0.09412790798399055;0.07385247963010977
0.3753831813975713;0.5;0.11144563456952669;0.317191068064872;0.40166545248499813;-0.41620251460616814;0.049317608198478656;-0.014537062121170008
0.5149695380969921;0.5;0.1354532931069498;0.3469097752647112;0.4553913784867068;-0.4397099543732428;0.013882382310468991;0.015681424113464015
0.40188215780481673;0.5;0.4854431933775299;0.10640838062072719;0.025176826042366186;-0.2273440073615196;0.04443854461761032;-0.20216718131915343
0.1815858803947701;0.5;0.2804470292615709;0.32206351939557876;0.27008048821685887;-0.15683418174140545;0.1384548146004285;0.11324630647545342
0.17006235625023772;0.5;0.2804470292615709;0.33778743028204283;0.27036568408614836;-0.15712063686787395;0.15180787661573183;0.11324504721827441
0.10366662828561199;0.5;0.32076532179092715;0.16905469175287896;0.1306418487771414;-0.19486220647174812;0.2085418999938593;-0.06422035769460671
0.09767130303843835;0.5;0.32076532179092715;0.15734011185310426;0.1306418487771414;-0.19486220647174812;0.21966522827538215;-0.06422035769460671
0.6521981833102387;0.5;0.27954350350956925;0.3099808512777586;0.049890621228567925;-0.04968261049511328;0.018211040665828866;0.00020801073345464577
0.6209805374814729;0.5;0.27954350350956925;0.28585533675401903;0.049890621228567925;-0.04989675967828198;0.015390308823567329;-6.138449714053473e-06
0.14376044142434147;0.5;0.25148469545365193;0.3226511698401154;0.28321224842314574;-0.08634412899892237;0.21945355921319598;0.1968681194242234
0.302121806199019;0.5;0.25253032953379567;0.3099815567455202;0.2835843622915538;-0.08589413963662061;0.08182546202187296;0.1976902226549332
0.21701869128142712;0.5;0.25115423099797984;0.18895177648194986;0.07773661937016454;-0.27800207701167484;0.13090809592381245;-0.2002654576415103
0.5212293494926868;0.5;0.2367938306232317;0.23074324693203774;0.104749516537777;-0.15201324158078736;0.0315721088994601;-0.04726372504301035
0.5322776361653914;0.5;0.2367938306232317;0.2316437802798522;0.10433671056127329;-0.15159861289594362;0.030185464538101302;-0.04726190233467033
0.5298351129798091;0.5;0.29073663645053205;0.21798684150608433;0.1628345861169034;-0.12494809564169983;0.028987922073719922;0.03788649047520358
0.5793717842911691;0.5;0.23008790706373786;0.2400074958910703;0.10143206859586407;-0.1511747793836395;0.030360118348303256;-0.049742710787775424
0.19490176741118556;0.5;0.27253705919131943;0.1909726023548234;0.13687842367013917;-0.12046708367248853;0.10750861421965212;0.01641133999765064
0.20934320585726854;0.5;0.262243360777663;0.26970013311860486;0.22414786510904836;-0.1419665820517516;0.1336425019874524;0.08218128305729674
0.15316278231848665;0.5;0.262243360777663;0.2665742932478786;0.2238811811529401;-0.14169872057618232;0.19269032129184333;0.08218246057675777
0.6277514248631679;0.5;0.42580456587286936;0.2114902005489548;0.21758991733541322;-0.10536099290773684;0.010737257573157482;0.11222892442767637
0.3704962474632369;0.5;0.7040315401246343;-0.0231196750225703;0.024163413166566488;-0.5339423008450634;0.043551969325181024;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.024163413166566488;-0.5339423008450634;0.04741556215243874;-0.509778887678497
0.37049667632747885;0.5;0.7040315401246343;-0.020184463455253952;0.024163413166566488;-0.5339423008450634;0.041128568806291774;-0.509778887678497
0.6935031948517073;0.5;0.1532341999202799;0.3874738980292064;0.36998982584102574;-0.34347651298124204;0.011302025121571777;0.0265133128597837
0.4244685963820329;0.5;0.27692292300304144;0.4568055325918454;0.3353999979470172;-0.026871274615636702;0.01858138565538006;0.3085287233313805
0.5896205705838823;0.5;0.2507382915119123;0.16309592627600233;0.03710018222199181;-0.30822830063744516;0.01523304537270217;-0.27112811841545337
0.08073945474648882;0.5;0.16469209218194306;0.7027070233711178;0.5265238762290226;-0.18704900027946994;0.4214360886320068;0.3394748759495527
0.2796433202271659;0.5;0.1659141772432641;0.6650617891711423;0.5307201468337646;-0.18885460212626085;0.09534156949894367;0.34186554470750374
0.2507770118798578;0.5;0.14135208563140908;0.20573279467348968;0.14176911364254813;-0.5012523479612834;0.1091601543243579;-0.35948323431873525
0.21610958966636393;0.5;0.14057692966963484;0.20657216514399473;0.14245698342936156;-0.49997532965437974;0.1334436471889953;-0.3575183462250182
0.1161182239188444;0.5;0.22549588687322933;0.15719065692831802;0.050391802753231525;-0.2968623898850386;0.2789339905338081;-0.24647058713180708
0.24399152219503278;0.5;0.22549588687322933;0.11601277289884683;0.04961786721606546;-0.29608503710384376;0.11017777305455824;-0.2464671698877783
0.3200008629078288;0.5;0.205026375242721;0.2155116741683356;0.3749391711194223;-0.37933208368706467;0.06811484331825574;-0.004392912567642349
0.32038058101076883;0.5;0.205026375242721;0.216719428758624;0.37453706762322664;-0.3789282047383858;0.06889374639158852;-0.004391137115159149
0.7895859991648467;0.5;0.08504473613057051;0.45672001185053246;0.5099576697279968;-0.41226923444208874;0.005446617365604194;0.09768843528590809
0.7058025614317844;0.5;0.08504473613057051;0.40129773306637784;0.5159251214724606;-0.41318133451828787;0.004713933579936307;0.10274378695417274
0.5984263313590577;0.5;0.23742494424429575;0.26348857826688793;0.5282219258255351;-0.6413213099647499;0.02471389586498501;-0.11309938413921483
0.5283840382756293;0.5;0.29073663645053205;0.2094719083034965;0.1628345861169034;-0.12494809564169983;0.029294823859336346;0.03788649047520358
0.5048695919381982;0.5;0.29073663645053205;0.21476657023439888;0.16276067118902468;-0.1248738543489834;0.035116426674693786;0.037886816840041276
0.5102121810052007;0.5;0.29073663645053205;0.2332510940280677;0.16231718162175213;-0.124428406592685;0.03654037471106314;0.03788877502906712
0.5336906925437478;0.5;0.23860472276099873;0.2302793413438997;0.10518662590853307;-0.15234017095652164;0.02806968227373628;-0.04715354504798856
0.09583714414175828;0.5;0.19228181975012185;0.45258884194206833;0.39171099508850354;-0.31808799415067507;0.3485345819374534;0.07362300093782848
0.3251046251670614;0.5;0.2194142206345769;0.2892962704747397;0.30265179537910186;-0.3859787558857019;0.0645368863829042;-0.08332696050660005
0.08563016846725208;0.5;0.19121582100963022;0.4142253043647713;0.38816199273189284;-0.3149410715422062;0.38899616289991085;0.07322092118968665
0.09663590513229962;0.5;0.19242618935337688;0.4201161875595155;0.3908473003629443;-0.31716390942118744;0.34326731075436173;0.07368339094175685
0.40540846089941807;0.5;0.22023567978739486;0.28444624377445776;0.3003723668588202;-0.3839962253152315;0.03667331558244434;-0.08362385845641129
0.08511933604129782;0.5;0.19132288054560329;0.41640209019219326;0.3878442730890972;-0.31457999389580904;0.3931657777539272;0.07326427919328815
0.3757020911844812;0.5;0.11144563456952669;0.35428099949938985;0.4020054507518357;-0.41654401410533237;0.057260641059496846;-0.01453856335349668
0.6256528294343918;0.5;0.1354532931069498;0.3594223516740368;0.46066019888208387;-0.4450020387798588;0.01945611684525474;0.015658160102225094
0.43187283339838956;0.5;0.4854431933775299;0.12965393581011392;0.024929994414500074;-0.22709608587039495;0.036742483817912445;-0.20216609145589487
0.18539252076345802;0.5;0.2804470292615709;0.3645059563557567;0.2692249006089911;-0.15597481636200025;0.14162115621298046;0.11325008424699087
0.19350589016416034;0.5;0.2804470292615709;0.38457825043812754;0.26623034398145534;-0.15296703753408356;0.13499059416021483;0.11326330644737179
0.10393204977658561;0.5;0.32076532179092715;0.17920139201571628;0.1306418487771414;-0.19486220647174812;0.21153251689995226;-0.06422035769460671
0.09983650544412094;0.5;0.32076532179092715;0.16593795014777274;0.1306418487771414;-0.19486220647174812;0.21856740687947462;-0.06422035769460671
0.6521986857749446;0.5;0.27954350350956925;0.31194172625251393;0.049890621228567925;-0.04968261049511328;0.018821374456259723;0.00020801073345464577
0.6395354219569502;0.5;0.27954350350956925;0.3008041086426118;0.049890621228567925;-0.04968261049511328;0.016577985388730083;0.00020801073345464577
0.16962395955464896;0.5;0.25366709157106315;0.36302365467792;0.2855996243510866;-0.08702276340798634;0.1790840142714004;0.19857686094310026
0.22854988980734592;0.5;0.25253032953379567;0.3500152159289275;0.2838294957240115;-0.08614035543410496;0.12806886408767634;0.19768914028990653
0.14737808715340583;0.5;0.2494608802236446;0.14260495424082953;0.07759302528410077;-0.2765099184174195;0.20861976539977467;-0.19891689313331873
0.5525034758545821;0.5;0.2367938306232317;0.26305497929849436;0.10505912102015459;-0.15232421309441999;0.0323279764592027;-0.047265092074265394
0.4722249501372175;0.5;0.2367938306232317;0.2505293160248655;0.10454311354952524;-0.15180592723836558;0.042458997114696466;-0.04726281368884035
0.4996370464413318;0.5;0.29073663645053205;0.1979583002096912;0.16268675626114587;-0.12479961305626697;0.029996313655031023;0.037887143204878904
