routeId;loc;tripId;seed;avgSpeed;timeloss;route_length;elevation_up;elevation_down;trafficScale;numOfStops;emission
1100;nap_gellert_e;C77569427.0;2;1.2720719261299207;5332.37;7853.27;293.44000000000005;-103.95000000000002;0.3;14;5763.571506375715
1120;nap_gellert_e;C77569447.0;2;1.5611062387881205;4253.71;7822.45;294.28;-105.04999999999998;0.3;14;5101.352816544657
1100;nap_gellert_e;C77569724.0;2;0.8609984717269488;3579.8;3389.48;36.02999999999996;-115.65999999999995;0.3;10;3138.3465779607022
70;nap_gellert_e;C78013126.0;2;5.270912;255.18;3294.68;90.03999999999996;-89.82999999999996;0.3;7;1089.0248174585297
70;nap_gellert_e;C78013806.0;2;4.319303547963207;392.08;3294.68;89.38;-90.29999999999998;0.3;7;1159.248212582253
50;nap_gellert_e;C78105432.0;2;8.604404761904762;28.13;2169.76;79.24000000000002;-63.26000000000002;0.3;2;517.6426353046398
1500;nap_gellert_e;C78144121.0;2;5.347499999999999;158.58;1904.06;22.169999999999987;-16.839999999999975;0.3;6;745.9217061189028
1500;nap_gellert_e;C78144138.0;2;4.209253499222395;269.17;2706.75;20.34000000000005;-29.30000000000004;0.3;7;1114.788183729558
85;nap_gellert_e;C782451120.0;2;1.2208181432810512;6057.7;8635.9;239.6599999999999;-193.6199999999999;0.3;18;5490.489173494139
85;nap_gellert_e;C782451142.0;2;2.6362590401051937;1821.23;8056.8;173.5499999999999;-219.08999999999992;0.3;19;3393.200075745041
85;nap_gellert_e;C782451881.0;2;3.375680399500624;1164.54;8120.62;172.69999999999996;-219.34;0.3;19;3014.6466185447694
85;nap_gellert_e;C78245214.0;2;1.9106321585903083;3574.66;8675.86;240.02000000000004;-193.98000000000008;0.3;18;4241.907406177731
85;nap_gellert_e;C78245617.0;2;2.3879804560260585;2156.09;8086.71;172.06999999999988;-218.7299999999999;0.3;19;3466.667762995992
85;nap_gellert_e;C78245945.0;2;0.9364209505334624;8275.74;8690.53;239.0499999999999;-193.01;0.3;18;6670.122789507431
1335;nap_gellert_e;C782574680.0;2;6.085921288014312;193.2;3407.49;97.64;-100.71;0.3;4;1004.2151238163614
2400;nap_gellert_e;C6359838.0;3;4.425592105263158;74.7;673.45;8.470000000000013;-10.650000000000006;0.3;2;239.25712180398173
150;nap_gellert_e;C7246892.0;3;6.855789473684209;26.6;660.1;2.3400000000000034;-2.300000000000012;0.3;2;212.7737096487128
270;nap_gellert_e;C734723628.0;3;5.59926267281106;134.34;3647.97;105.53000000000004;-68.36000000000003;0.3;12;1148.414342748721
2120;nap_gellert_e;C745091034.0;3;2.0672450532724507;1491.59;4075.61;22.059999999999945;-79.19999999999995;0.3;11;2368.257058818589
2120;nap_gellert_e;C74509178.0;3;1.81690108892922;1794.85;4023.52;81.08000000000001;-24.520000000000024;0.3;11;2423.022126657419
2120;nap_gellert_e;C74509586.0;3;2.095929989550679;1505.03;4023.52;81.17000000000004;-24.610000000000056;0.3;11;2227.3988374572928
2121;nap_gellert_e;C74509688.0;3;1.7447755991285403;1657.84;4023.52;81.40999999999995;-24.84999999999997;0.3;11;2425.321995546868
1070;nap_gellert_e;C74750329.0;3;5.461974317817015;247.86;3407.49;98.55;-101.5;0.3;5;1053.6947353226958
530;nap_gellert_e;C76194424.0;3;5.004871323529412;274.33;2727.45;20.239999999999995;-29.279999999999987;0.3;7;1074.2260320611888
530;nap_gellert_e;C761944419.0;3;4.9863517060367455;183.89;1904.06;22.15000000000005;-16.960000000000036;0.3;6;737.4396659157464
530;nap_gellert_e;C761944437.0;3;5.647551867219917;212.42;2727.45;20.01999999999996;-29.049999999999955;0.3;7;1023.8296815959552
580;nap_gellert_e;C7644455.0;3;4.60076923076923;114.04;1077.56;17.980000000000004;-10.519999999999996;0.3;3;429.3777533929384
1140;nap_gellert_e;C7664711174.0;3;3.6724145785876994;282.88;1612.25;12.049999999999985;-21.72999999999999;0.3;4;669.5729021290344
2130;nap_gellert_e;C76647148.0;3;3.856794258373205;261.88;1612.25;12.170000000000002;-21.85000000000001;0.3;4;643.124369436184
1140;nap_gellert_e;C7664715100.0;3;3.3942105263157893;318.85;1612.25;12.099999999999994;-21.78;0.3;4;708.2825985549872
2130;nap_gellert_e;C766473397.0;3;4.505439330543933;119.03;1077.56;18.060000000000016;-10.590000000000003;0.3;3;446.7690372329118
2100;nap_gellert_e;C76796162.0;3;6.871904761904762;11.74;433.36;6.639999999999986;-3.1699999999999875;0.3;2;131.52132975753662
1050;nap_gellert_e;C76796194.0;3;4.028769230769231;25.84;262.1;0.4399999999999977;-10.02000000000001;0.3;2;167.5164111165753
1050;nap_gellert_e;C76796318.0;3;4.21741935483871;22.88;262.1;0.4200000000000159;-9.990000000000007;0.3;2;169.25919131332606
1780;nap_gellert_e;C774343849.0;3;6.277542857142858;38.75;1103.9;2.9000000000000057;-24.099999999999994;0.3;3;436.4809568735981
1100;nap_gellert_e;C77569427.0;3;0.9110527536231884;7860.92;7853.27;293.6600000000001;-104.42000000000009;0.3;14;7038.957060432566
1120;nap_gellert_e;C77569447.0;3;0.8556296215745975;8431.74;7862.41;293.99999999999994;-104.45999999999992;0.3;14;7282.692550509882
1100;nap_gellert_e;C77569724.0;3;1.1672861559601513;2562.1;3405.81;36.299999999999926;-116.15999999999993;0.3;10;2716.94916946151
70;nap_gellert_e;C78013126.0;3;5.118149300155521;273.64;3294.68;89.59999999999997;-90.00999999999996;0.3;7;1124.320266894723
70;nap_gellert_e;C78013806.0;3;4.664815864022663;336.4;3294.68;89.86000000000003;-89.84000000000002;0.3;7;1112.8929671399155
50;nap_gellert_e;C78105432.0;3;8.526299212598426;30.87;2169.76;79.18;-63.510000000000005;0.3;2;528.2607817511314
1500;nap_gellert_e;C78144121.0;3;4.881794871794871;192.54;1904.06;22.25000000000001;-16.900000000000006;0.3;6;752.3517564997001
1500;nap_gellert_e;C78144138.0;3;4.429901639344262;267.54;2706.75;20.219999999999928;-29.14999999999992;0.3;7;1085.2243163242204
85;nap_gellert_e;C782451120.0;3;0.975980645887251;7879.58;8666.72;239.47;-193.43;0.3;18;6452.419643313099
85;nap_gellert_e;C782451142.0;3;2.631145833333333;1810.76;8079.5;172.43999999999994;-218.29;0.3;19;3312.519446256408
85;nap_gellert_e;C782451881.0;3;2.4354622871046225;2097.07;8041.42;172.93999999999988;-218.64999999999984;0.3;19;3437.9265226833613
85;nap_gellert_e;C78245214.0;3;1.8451631477927064;3728.0;8668.45;239.35;-193.31;0.3;18;4215.881741601479
85;nap_gellert_e;C78245617.0;3;2.288259762308998;2304.01;8093.21;172.07000000000005;-218.59000000000003;0.3;19;3540.383618429938
85;nap_gellert_e;C78245945.0;3;3.647508474576271;1403.03;8636.09;238.91;-192.87;0.3;18;3102.7436210048804
1335;nap_gellert_e;C782574680.0;3;5.366703470031546;269.28;3407.49;98.61;-101.62;0.3;4;1061.3438017444576
2400;nap_gellert_e;C6359838.0;4;4.258407643312101;80.01;673.45;8.030000000000015;-10.720000000000011;0.3;2;283.3591835640149
150;nap_gellert_e;C7246892.0;4;6.864791666666666;26.88;660.1;2.460000000000008;-2.3200000000000074;0.3;2;219.5203587341799
270;nap_gellert_e;C734723628.0;4;5.837291666666667;107.89;3647.97;105.51;-68.34;0.3;12;1135.2452782269577
2120;nap_gellert_e;C745091034.0;4;1.7050251256281406;1927.91;4076.68;22.71;-79.53999999999999;0.3;11;2540.0524518257107
2120;nap_gellert_e;C74509178.0;4;3.0192697924673326;898.26;3968.76;81.11000000000003;-24.55000000000004;0.3;11;1930.231249861388
2120;nap_gellert_e;C74509586.0;4;1.4962641083521444;2250.91;3999.05;81.16999999999999;-24.61;0.3;11;2665.4804312613246
2121;nap_gellert_e;C74509688.0;4;1.5696981575852609;1983.86;4023.52;81.35000000000004;-24.79000000000005;0.3;11;2626.152788863718
1070;nap_gellert_e;C74750329.0;4;6.232380952380953;163.52;3407.49;99.39999999999996;-102.32999999999996;0.3;5;990.6789850174888
530;nap_gellert_e;C76194424.0;4;4.789156414762741;299.22;2727.45;20.110000000000014;-29.16000000000001;0.3;7;1119.5163914986424
530;nap_gellert_e;C761944419.0;4;4.532887828162291;221.93;1904.06;21.960000000000008;-16.790000000000006;0.3;6;802.047482071768
530;nap_gellert_e;C761944437.0;4;5.047018518518519;269.94;2727.45;20.35999999999997;-29.409999999999968;0.3;7;1058.7148144337605
580;nap_gellert_e;C7644455.0;4;4.481624999999999;111.12;1077.56;17.980000000000004;-10.53;0.3;3;406.1500132051853
1140;nap_gellert_e;C7664711174.0;4;2.8484628975265016;409.88;1612.25;12.06999999999998;-21.749999999999982;0.3;4;772.5024515702311
2130;nap_gellert_e;C76647148.0;4;3.3517879417879417;318.86;1612.25;12.159999999999997;-21.840000000000003;0.3;4;667.2841030855699
1140;nap_gellert_e;C7664715100.0;4;3.811276595744681;266.88;1612.25;12.129999999999995;-21.81;0.3;4;686.9665667142942
2130;nap_gellert_e;C766473397.0;4;4.467095435684647;93.06;1077.56;17.950000000000003;-10.489999999999997;0.3;3;437.21258573870193
2100;nap_gellert_e;C76796162.0;4;6.871746031746032;11.71;433.36;6.719999999999999;-3.25;0.3;2;132.01317775514295
1050;nap_gellert_e;C76796194.0;4;4.153333333333333;23.85;262.1;0.4399999999999977;-10.009999999999993;0.3;2;165.73558129845998
1050;nap_gellert_e;C76796318.0;4;4.104761904761905;24.14;262.1;0.4300000000000068;-9.860000000000014;0.3;2;162.87451407558726
1780;nap_gellert_e;C774343849.0;4;6.277257142857143;38.93;1103.9;2.9399999999999977;-24.129999999999995;0.3;3;430.13051197497896
1100;nap_gellert_e;C77569427.0;4;2.24124073017684;2683.6;7855.93;293.80000000000007;-104.51000000000003;0.3;14;4375.413727620969
1120;nap_gellert_e;C77569447.0;4;1.6336329588014982;4042.21;7853.27;293.40000000000003;-103.84000000000002;0.3;14;5047.077089514491
1100;nap_gellert_e;C77569724.0;4;1.1087676962676962;2733.78;3439.18;37.96999999999993;-116.66999999999992;0.3;10;2816.8435967212163
70;nap_gellert_e;C78013126.0;4;4.427701612903226;374.29;3294.68;90.41000000000004;-90.22;0.3;7;1156.9221351737954
70;nap_gellert_e;C78013806.0;4;4.61501404494382;343.06;3294.68;89.07000000000001;-89.98;0.3;7;1178.440613557019
50;nap_gellert_e;C78105432.0;4;8.191628787878788;40.92;2169.76;78.67000000000003;-63.34000000000003;0.3;2;549.0592762348049
1500;nap_gellert_e;C78144121.0;4;5.350985915492958;157.92;1904.06;21.790000000000006;-16.61;0.3;6;709.7658189134421
1500;nap_gellert_e;C78144138.0;4;4.65447504302926;277.68;2706.75;19.83999999999999;-28.789999999999992;0.3;7;1064.712078417081
85;nap_gellert_e;C782451120.0;4;1.2772549019607842;5821.53;8665.63;239.64;-193.6;0.3;18;5355.867707068943
85;nap_gellert_e;C782451142.0;4;2.9626348623853214;1439.53;8075.76;173.4599999999999;-219.0699999999999;0.3;19;3114.310636567091
85;nap_gellert_e;C782451881.0;4;2.96165504587156;1538.89;8071.87;173.68;-219.20000000000005;0.3;19;3302.942625275866
85;nap_gellert_e;C78245214.0;4;2.1620255383074616;3003.52;8630.53;239.45;-193.4099999999999;0.3;18;3913.662616214959
85;nap_gellert_e;C78245617.0;4;2.356652033947907;2197.08;8085.58;173.12000000000006;-219.16000000000005;0.3;19;3483.2682876400927
85;nap_gellert_e;C78245945.0;4;4.325318615153036;1031.67;8635.9;239.9;-193.86;0.3;18;2938.363824646518
1335;nap_gellert_e;C782574680.0;4;5.067138599105812;248.58;3407.49;97.89000000000004;-101.19000000000004;0.3;4;1034.1581810200978
2400;nap_gellert_e;C6359838.0;5;4.644305555555556;67.06;673.45;7.980000000000004;-10.650000000000006;0.3;2;232.8373990322885
150;nap_gellert_e;C7246892.0;5;6.703469387755103;29.24;660.1;2.430000000000007;-2.3200000000000074;0.3;2;219.6751894792044
270;nap_gellert_e;C734723628.0;5;5.49203313253012;147.4;3647.97;105.69;-68.53;0.3;12;1168.36219857048
2120;nap_gellert_e;C745091034.0;5;2.0775625958099133;1490.23;4068.36;22.13999999999997;-79.12999999999997;0.3;11;2327.0738025045302
2120;nap_gellert_e;C74509178.0;5;2.719643102264928;1051.59;4018.91;81.21999999999994;-24.65999999999996;0.3;11;2002.955831432096
2120;nap_gellert_e;C74509586.0;5;2.1351124197002145;1460.3;4018.91;81.32999999999997;-24.769999999999985;0.3;11;2229.262548634364
2121;nap_gellert_e;C74509688.0;5;1.912684693384838;1599.21;3999.05;81.44999999999997;-24.889999999999983;0.3;11;2325.030277682049
1070;nap_gellert_e;C74750329.0;5;5.493129032258065;244.37;3407.49;99.97999999999998;-102.39999999999998;0.3;5;1049.7704784093296
530;nap_gellert_e;C76194424.0;5;5.498205645161291;211.83;2727.45;19.96;-29.02;0.3;7;1015.3438813035292
530;nap_gellert_e;C761944419.0;5;5.527936046511628;146.77;1904.06;21.960000000000026;-16.700000000000017;0.3;6;762.785364728096
530;nap_gellert_e;C761944437.0;5;5.378596837944665;203.79;2727.45;19.87999999999998;-28.909999999999982;0.3;7;998.2417932996406
580;nap_gellert_e;C7644455.0;5;3.699312714776633;171.03;1077.56;18.03;-10.569999999999991;0.3;3;468.6986382709855
1140;nap_gellert_e;C7664711174.0;5;3.504934782608696;303.89;1612.25;11.989999999999966;-21.669999999999973;0.3;4;673.4071730644674
2130;nap_gellert_e;C76647148.0;5;4.00044665012407;246.88;1612.25;12.01000000000002;-21.690000000000023;0.3;4;655.6754417415068
1140;nap_gellert_e;C7664715100.0;5;3.614708520179372;289.87;1612.25;12.049999999999995;-21.730000000000004;0.3;4;668.2896324010345
2130;nap_gellert_e;C766473397.0;5;4.305199999999999;101.26;1077.56;18.08;-10.61999999999999;0.3;3;395.4826711505446
2100;nap_gellert_e;C76796162.0;5;6.8723809523809525;11.69;433.36;6.609999999999985;-3.1399999999999864;0.3;2;131.06981877574137
1050;nap_gellert_e;C76796194.0;5;4.112222222222221;24.09;262.1;0.4300000000000068;-9.880000000000024;0.3;2;163.73202132970746
1050;nap_gellert_e;C76796318.0;5;4.108253968253968;24.13;262.1;0.4399999999999977;-9.879999999999995;0.3;2;162.88403558245838
1780;nap_gellert_e;C774343849.0;5;6.383488372093022;35.8;1103.9;2.9099999999999966;-24.079999999999984;0.3;3;420.7280547615516
1100;nap_gellert_e;C77569427.0;5;1.362388995298624;4990.43;7838.38;293.8399999999999;-104.53999999999992;0.3;14;5520.549380520974
1120;nap_gellert_e;C77569447.0;5;1.1570969643383435;6022.27;7852.18;293.45000000000005;-104.17;0.3;14;6057.637871538918
1100;nap_gellert_e;C77569724.0;5;1.4079232039636662;2072.2;3412.91;36.75999999999999;-115.96999999999998;0.3;10;2401.919332234573
70;nap_gellert_e;C78013126.0;5;4.502835616438356;361.02;3294.68;89.73000000000003;-90.65000000000002;0.3;7;1168.9199688119854
70;nap_gellert_e;C78013806.0;5;4.982753403933434;291.5;3294.68;89.94999999999995;-89.85999999999994;0.3;7;1088.2726645592572
50;nap_gellert_e;C78105432.0;5;8.612749003984064;28.11;2169.76;78.63999999999999;-63.38999999999999;0.3;2;522.240379491332
1500;nap_gellert_e;C78144121.0;5;4.630243309002433;213.61;1904.06;22.230000000000047;-16.920000000000044;0.3;6;788.5815785367826
1500;nap_gellert_e;C78144138.0;5;4.748646748681898;259.85;2706.75;20.25999999999995;-29.18999999999994;0.3;7;1066.0317526314334
85;nap_gellert_e;C782451120.0;5;0.938738767998268;8207.23;8678.68;238.8599999999999;-192.82;0.3;18;6586.0190305695405
85;nap_gellert_e;C782451142.0;5;1.471354639549664;4283.73;8095.18;174.06;-219.85;0.3;19;4630.408791537827
85;nap_gellert_e;C782451881.0;5;2.12692731566518;2545.05;8108.82;172.2699999999999;-218.9199999999999;0.3;19;3694.953016321184
85;nap_gellert_e;C78245214.0;5;2.3285420054200543;2733.68;8607.47;238.24;-192.2;0.3;18;3715.94036860425
85;nap_gellert_e;C78245617.0;5;3.1683665494333724;1314.8;8102.81;173.69999999999993;-219.56;0.3;19;3063.2920675384603
85;nap_gellert_e;C78245945.0;5;1.0357867112012409;7415.68;8675.86;239.5499999999999;-193.5099999999999;0.3;18;6190.730594163809
1335;nap_gellert_e;C782574680.0;5;5.468507223113964;257.7;3407.49;99.37999999999998;-101.56999999999998;0.3;4;1022.9858708179394
2400;nap_gellert_e;C6359838.0;6;4.531081081081081;71.06;673.45;8.430000000000007;-10.870000000000005;0.3;2;272.49416889513464
150;nap_gellert_e;C7246892.0;6;6.797291666666666;27.54;660.1;2.3699999999999903;-2.3100000000000023;0.3;2;218.4090317968172
270;nap_gellert_e;C734723628.0;6;5.71742946708464;121.34;3647.97;105.67999999999996;-68.51999999999994;0.3;12;1140.6362576764327
2120;nap_gellert_e;C745091034.0;6;1.7343580936024046;1874.16;4048.13;22.189999999999984;-78.99999999999997;0.3;11;2505.637616914583
2120;nap_gellert_e;C74509178.0;6;1.9619627085377824;1630.04;4005.51;81.32999999999998;-24.77;0.3;11;2310.632916923309
2120;nap_gellert_e;C74509586.0;6;2.424751381215469;1224.71;3997.84;81.44999999999996;-24.88999999999997;0.3;11;2109.489034834553
2121;nap_gellert_e;C74509688.0;6;1.9438348803126528;1535.04;4018.91;81.46000000000001;-24.90000000000002;0.3;11;2382.760096769167
1070;nap_gellert_e;C74750329.0;6;5.105435435435436;274.68;3407.49;98.92000000000004;-102.22000000000004;0.3;5;1077.7496390609167
530;nap_gellert_e;C76194424.0;6;5.160454545454545;258.35;2727.45;20.089999999999947;-29.139999999999944;0.3;7;1086.270256577257
530;nap_gellert_e;C761944419.0;6;5.177901907356949;169.87;1904.06;22.15000000000002;-16.940000000000012;0.3;6;767.0382969787483
530;nap_gellert_e;C761944437.0;6;5.34064705882353;193.14;2727.45;20.21;-29.249999999999982;0.3;7;982.2436585250626
580;nap_gellert_e;C7644455.0;6;4.111946564885496;141.93;1077.56;18.07000000000002;-10.590000000000018;0.3;3;436.1837970177042
1140;nap_gellert_e;C7664711174.0;6;3.0476748582230626;372.88;1612.25;12.059999999999974;-21.73999999999998;0.3;4;722.9071368318375
2130;nap_gellert_e;C76647148.0;6;3.437441364605544;312.88;1612.25;12.11999999999999;-21.8;0.3;4;678.9679064285621
1140;nap_gellert_e;C7664715100.0;6;3.6229662921348313;288.88;1612.25;12.040000000000006;-21.720000000000013;0.3;4;702.3504559614753
2130;nap_gellert_e;C766473397.0;6;4.505899581589958;118.88;1077.56;18.05;-10.579999999999984;0.3;3;441.7079094295102
2100;nap_gellert_e;C76796162.0;6;6.871428571428571;11.71;433.36;6.6200000000000045;-3.1500000000000057;0.3;2;130.73697769901696
1050;nap_gellert_e;C76796194.0;6;4.211129032258065;22.92;262.1;0.4300000000000068;-9.980000000000018;0.3;2;168.14546481460758
1050;nap_gellert_e;C76796318.0;6;3.9870769230769234;26.05;262.1;0.4300000000000068;-9.890000000000017;0.3;2;165.47523679386993
1780;nap_gellert_e;C774343849.0;6;6.3610982658959525;36.64;1103.9;2.9099999999999966;-24.22;0.3;3;419.8752955977788
1100;nap_gellert_e;C77569427.0;6;1.367364300626305;4959.58;7855.93;293.94000000000005;-104.75000000000009;0.3;14;5515.586392024321
1120;nap_gellert_e;C77569447.0;6;0.9949014653865588;7150.43;7877.08;293.93000000000006;-104.75000000000009;0.3;14;6621.228202818868
1100;nap_gellert_e;C77569724.0;6;1.092466624284806;2777.6;3440.74;37.52999999999999;-116.76999999999998;0.3;10;2774.4929617376742
70;nap_gellert_e;C78013126.0;6;4.508890410958903;360.47;3294.68;89.95;-90.24;0.3;7;1174.4147664361442
70;nap_gellert_e;C78013806.0;6;5.590747028862478;219.48;3294.68;89.30999999999996;-89.33999999999995;0.3;7;1024.8677088976212
50;nap_gellert_e;C78105432.0;6;8.618924302788844;27.85;2169.76;78.99999999999999;-63.579999999999984;0.3;2;536.3025437694954
1500;nap_gellert_e;C78144121.0;6;5.319663865546218;159.93;1904.06;22.00000000000001;-16.840000000000003;0.3;6;724.6680785385032
1500;nap_gellert_e;C78144138.0;6;4.086838124054463;194.58;2706.75;20.08999999999996;-29.01999999999996;0.3;7;1096.04177560063
85;nap_gellert_e;C782451120.0;6;1.2441251614755275;5967.53;8659.15;239.36999999999992;-193.33;0.3;18;5481.55803909584
85;nap_gellert_e;C782451142.0;6;3.6338886373924857;998.4;8060.16;172.26000000000005;-218.1500000000001;0.3;19;2847.6504414025067
85;nap_gellert_e;C782451881.0;6;2.569366487171365;1912.68;8114.34;172.61999999999986;-218.75999999999988;0.3;19;3333.2011748861896
85;nap_gellert_e;C78245214.0;6;1.7098051948051949;4107.26;8690.53;239.26;-193.22;0.3;18;4465.46929292677
85;nap_gellert_e;C78245617.0;6;1.961110036275696;2852.21;8113.3;172.44999999999987;-218.4299999999999;0.3;19;4004.448163704945
85;nap_gellert_e;C78245945.0;6;1.1748829023961014;6402.56;8685.16;239.68;-193.64;0.3;18;5693.48864501918
1335;nap_gellert_e;C782574680.0;6;5.450991999999999;259.18;3407.49;99.32999999999998;-101.54999999999998;0.3;4;1043.7351349086318
2400;nap_gellert_e;C6359838.0;7;3.517382198952879;113.77;673.45;8.540000000000006;-10.829999999999998;0.3;2;311.28205811820965
150;nap_gellert_e;C7246892.0;7;6.926105263157895;25.88;660.1;2.4200000000000017;-2.300000000000012;0.3;2;219.77721212207533
270;nap_gellert_e;C734723628.0;7;5.734330708661417;118.68;3647.97;105.67;-68.49999999999999;0.3;12;1133.6574172067371
2120;nap_gellert_e;C745091034.0;7;1.6345970991136178;2053.98;4057.72;22.38999999999996;-79.61999999999995;0.3;11;2588.5762919488075
2120;nap_gellert_e;C74509178.0;7;1.6842138900724328;1942.46;4023.52;81.22000000000003;-24.66000000000004;0.3;11;2539.8758948762534
2120;nap_gellert_e;C74509586.0;7;3.840127326150832;618.85;3968.76;81.13999999999997;-24.579999999999984;0.3;11;1741.9276607589622
2121;nap_gellert_e;C74509688.0;7;1.5865544554455446;1961.58;4018.91;81.36000000000001;-24.800000000000026;0.3;11;2568.9177485376085
1070;nap_gellert_e;C74750329.0;7;5.526623376623377;241.1;3407.49;99.44999999999996;-102.10999999999996;0.3;5;1068.138292769764
530;nap_gellert_e;C76194424.0;7;5.001100917431193;274.84;2727.45;19.98999999999993;-29.03999999999993;0.3;7;1098.836630126611
530;nap_gellert_e;C761944419.0;7;5.156802168021681;171.63;1904.06;22.090000000000003;-16.78;0.3;6;733.55005608557
530;nap_gellert_e;C761944437.0;7;4.596205733558179;297.64;2727.45;20.06;-29.11;0.3;7;1047.2900108032095
580;nap_gellert_e;C7644455.0;7;3.799752650176678;163.41;1077.56;18.010000000000005;-10.569999999999991;0.3;3;460.455636147889
1140;nap_gellert_e;C7664711174.0;7;3.142787524366472;356.9;1612.25;12.07999999999997;-21.759999999999977;0.3;4;728.382941643869
2130;nap_gellert_e;C76647148.0;7;3.543318681318681;298.88;1612.25;12.09999999999998;-21.779999999999987;0.3;4;709.0405968652865
1140;nap_gellert_e;C7664715100.0;7;3.5746784922394674;294.89;1612.25;12.019999999999996;-21.700000000000003;0.3;4;687.9013646274282
2130;nap_gellert_e;C766473397.0;7;3.0607386363636366;231.75;1077.56;18.03000000000003;-10.550000000000026;0.3;3;497.5910131601922
2100;nap_gellert_e;C76796162.0;7;6.982741935483871;10.71;433.36;6.630000000000024;-3.160000000000025;0.3;2;130.49380526506417
1050;nap_gellert_e;C76796194.0;7;4.166290322580645;23.13;262.1;0.4499999999999886;-9.859999999999983;0.3;2;164.72573743753
1050;nap_gellert_e;C76796318.0;7;4.153968253968253;23.86;262.1;0.4399999999999977;-10.02000000000001;0.3;2;163.2424794261186
1780;nap_gellert_e;C774343849.0;7;5.926075268817204;37.05;1103.9;2.930000000000007;-24.340000000000003;0.3;3;433.8076678512458
1100;nap_gellert_e;C77569427.0;7;1.31310977644311;5212.78;7877.08;294.0100000000001;-104.6900000000001;0.3;14;5657.323063732574
1120;nap_gellert_e;C77569447.0;7;1.012802572347267;7011.65;7873.7;294.21000000000004;-104.8;0.3;14;6544.895536035201
1100;nap_gellert_e;C77569724.0;7;1.0100148279952552;2986.22;3407.66;36.24;-116.1;0.3;10;2959.8071446405334
70;nap_gellert_e;C78013126.0;7;4.644646892655367;338.95;3294.68;89.23000000000002;-90.07000000000001;0.3;7;1126.9711707549372
70;nap_gellert_e;C78013806.0;7;4.793556851311953;316.8;3294.68;88.91999999999997;-89.78999999999996;0.3;7;1123.2578036193618
50;nap_gellert_e;C78105432.0;7;8.321846153846154;36.32;2169.76;78.91000000000004;-63.45000000000003;0.3;2;556.7114702085702
1500;nap_gellert_e;C78144121.0;7;5.924735202492212;123.75;1904.06;22.00000000000001;-16.74000000000001;0.3;6;644.4905106636552
1500;nap_gellert_e;C78144138.0;7;4.302006369426752;309.79;2706.75;20.17999999999995;-29.109999999999943;0.3;7;1136.615108055874
85;nap_gellert_e;C782451120.0;7;1.1929829389102915;6306.33;8665.63;239.5399999999999;-193.49999999999991;0.3;18;5624.656394714487
85;nap_gellert_e;C782451142.0;7;1.8203411658382287;3179.45;8076.76;173.18999999999988;-218.99999999999991;0.3;19;3959.2282848850496
85;nap_gellert_e;C782451881.0;7;2.4402561012353123;2039.33;8107.13;173.98999999999995;-219.59;0.3;19;3431.179491217134
85;nap_gellert_e;C78245214.0;7;1.980438556418456;3415.11;8678.68;239.52;-193.48;0.3;18;4103.296644728534
85;nap_gellert_e;C78245617.0;7;2.103558266286011;2655.42;8113.3;173.41999999999996;-220.04999999999995;0.3;19;3896.385180911473
85;nap_gellert_e;C78245945.0;7;1.0631826534362367;7125.06;8685.16;238.75000000000009;-192.71000000000004;0.3;18;6061.959214737479
1335;nap_gellert_e;C782574680.0;7;6.103261648745519;192.88;3407.49;98.99;-101.43;0.3;4;986.2880002517333
330;nap_gellert_e;C622151503.0;1;3.8529054054054055;76.5;570.18;1.019999999999996;-9.170000000000002;0.5;3;295.7504416867932
330;nap_gellert_e;C622152254.0;1;4.458951965065502;108.97;1023.22;18.450000000000003;-10.440000000000012;0.5;3;433.8318212162984
330;nap_gellert_e;C622155141.0;1;5.46048128342246;66.92;1023.22;18.81999999999998;-10.799999999999985;0.5;3;400.2290878199253
2400;nap_gellert_e;C63598134.0;1;3.3937373737373737;120.75;673.45;8.550000000000011;-10.820000000000007;0.5;2;318.656151924562
2400;nap_gellert_e;C6359838.0;1;3.9006976744186046;94.87;673.45;8.390000000000015;-10.790000000000006;0.5;2;293.5650999175399
150;nap_gellert_e;C72468122.0;1;6.655858585858585;30.09;660.1;2.450000000000003;-2.3100000000000023;0.5;2;218.0029747699594
150;nap_gellert_e;C72468162.0;1;6.645555555555555;30.11;660.1;2.4399999999999977;-2.3200000000000074;0.5;2;222.4390158401226
2120;nap_gellert_e;C74509178.0;1;1.8394814814814813;1753.59;4018.91;81.68999999999998;-25.129999999999995;0.5;11;2425.561387469451
2120;nap_gellert_e;C74509586.0;1;2.591230670103093;1141.38;4035.62;81.26000000000002;-24.70000000000003;0.5;11;2062.47490180797
2120;nap_gellert_e;C74509938.0;1;1.4358526993207008;2354.83;4017.81;22.30000000000004;-79.38000000000004;0.5;11;2658.774883603693
530;nap_gellert_e;C76194424.0;1;5.097715355805244;264.28;2727.45;20.02000000000001;-29.05000000000001;0.5;7;1056.8986527368058
530;nap_gellert_e;C761944437.0;1;5.7859235668789815;197.15;2727.45;20.19;-29.239999999999995;0.5;7;976.1160169540756
530;nap_gellert_e;C761944809.0;1;5.135432432432433;172.87;1904.06;22.110000000000014;-16.91000000000001;0.5;6;756.2734749703342
1540;nap_gellert_e;C763621002.0;1;4.784163346613545;267.2;2405.95;17.499999999999986;-25.899999999999977;0.5;6;920.2403035132166
